station_id,reading_time,ghi_wm2,dni_wm2,dhi_wm2,ambient_temp,temp_unit,wind_speed_ms,relative_humidity_pct,barometric_pressure_hpa,solar_zenith_angle_deg,cloud_opacity_pct,precipitation_mm
WS-North,2025-05-06 06:15:00,170.692,128.168,62.106,21.26,C,11.282,51.01,1004.21,54.102,10.4,0.525
WS-North,2025-05-06 06:30:00,160.493,114.8,66.091,24.87,C,5.365,34.7,1008.17,19.935,59.05,0.215
WS-North,2025-05-06 06:45:00,325.201,228.196,165.378,28.89,C,5.103,33.83,1008.76,53.903,7.13,0.027
WS-North,2025-05-06 07:00:00,295.662,200.39,133.165,24.2,C,3.542,40.47,998.33,32.939,12.45,0.285
WS-North,2025-05-06 07:15:00,242.838,179.986,109.832,22.8,C,6.473,45.57,1011.84,40.745,38.43,0.696
WS-North,2025-05-06 07:30:00,282.779,200.296,111.314,28.47,C,5.848,49.54,1010.27,25.465,12.75,0.158
WS-North,2025-05-06 07:45:00,461.104,324.159,203.402,29.64,C,4.35,39.3,1011.71,23.175,16.29,0.195
WS-North,2025-05-06 08:00:00,370.9,244.6,158.825,25.88,C,9.578,45.94,1028.25,22.342,39.63,0.294
WS-North,2025-05-06 08:15:00,555.492,457.613,195.795,30.78,C,7.182,44.25,1025.46,32.275,46.81,0.151
WS-North,2025-05-06 08:30:00,702.735,498.921,279.976,26.38,C,3.324,51.45,1017.25,21.291,61.11,0.074
WS-North,2025-05-06 08:45:00,713.137,535.54,304.197,31.03,C,4.102,44.98,1021.9,25.337,27.95,0.414
WS-North,2025-05-06 09:00:00,389.411,257.121,200.295,30.8,C,5.381,50.77,1004.45,73.609,54.17,0.532
WS-North,2025-05-06 09:15:00,479.645,367.469,187.245,33.63,C,10.285,35.76,1006.85,79.256,52.06,1.114
WS-North,2025-05-06 09:30:00,579.041,389.143,243.638,30.03,C,14.101,32.1,1016.29,49.427,65.66,0.415
WS-North,2025-05-06 09:45:00,636.38,526.288,222.001,32.26,C,13.375,32.73,1018.96,28.831,34.87,0.158
WS-North,2025-05-06 10:00:00,895.022,653.225,347.968,32.13,C,4.398,59.77,1012.25,42.562,55.38,0.901
WS-North,2025-05-06 10:15:00,627.344,511.777,180.523,33.08,C,10.298,42.08,1002.69,42.114,13.3,0.212
WS-North,2025-05-06 10:30:00,945.5,782.229,313.551,31.91,C,10.149,61.16,1004.5,35.517,55.23,0.217
WS-North,2025-05-06 10:45:00,739.296,573.562,268.852,33.0,C,7.089,40.87,1021.5,35.507,81.12,0.111
WS-North,2025-05-06 11:00:00,737.302,610.374,291.124,33.86,C,10.442,46.16,1015.52,65.758,41.15,0.375
WS-North,2025-05-06 11:15:00,959.198,752.637,299.551,35.23,C,10.151,46.96,1009.98,71.136,44.71,0.752
WS-North,2025-05-06 11:30:00,543.502,423.666,207.947,29.26,C,10.628,37.1,1009.25,45.169,23.18,0.106
WS-North,2025-05-06 11:45:00,624.837,488.911,204.767,33.04,C,9.451,28.21,1007.75,84.347,13.43,0.027
WS-North,2025-05-06 12:00:00,593.216,481.292,168.932,34.09,C,13.143,28.23,1021.59,15.962,0.0,0.134
WS-North,2025-05-06 12:15:00,793.156,673.577,279.421,33.65,C,7.422,40.67,1020.14,12.883,57.35,0.147
WS-North,2025-05-06 12:30:00,593.338,398.679,307.826,34.99,C,8.068,49.67,997.24,18.351,22.05,0.038
WS-North,2025-05-06 12:45:00,777.204,646.739,263.805,33.47,C,7.119,35.31,1012.64,27.023,21.09,0.189
WS-North,2025-05-06 13:00:00,1044.599,846.296,435.068,29.26,C,5.199,48.68,1016.32,56.4,55.46,0.6
WS-North,2025-05-06 13:15:00,456.15,346.146,200.578,31.84,C,8.122,38.72,1006.72,78.426,61.96,0.075
WS-North,2025-05-06 13:30:00,711.797,556.361,246.809,34.92,C,10.461,48.72,1002.09,56.869,39.92,0.27
WS-North,2025-05-06 13:45:00,559.101,466.79,210.293,29.9,C,11.397,32.91,1014.8,28.283,66.59,0.082
WS-North,2025-05-06 14:00:00,681.153,454.673,334.944,34.89,C,6.996,52.81,1019.02,83.328,44.41,0.197
WS-North,2025-05-06 14:15:00,680.17,575.918,220.176,29.04,C,4.994,35.78,1009.84,39.098,32.46,0.153
WS-North,2025-05-06 14:30:00,706.149,558.922,240.207,29.54,C,2.71,59.65,1015.71,32.228,33.08,0.6
WS-North,2025-05-06 14:45:00,712.053,494.707,309.678,28.13,C,4.349,71.67,1016.66,67.812,18.67,1.232
WS-North,2025-05-06 15:00:00,528.542,390.952,231.433,28.99,C,4.45,30.8,1009.34,76.203,23.75,0.359
WS-North,2025-05-06 15:15:00,547.765,358.605,253.498,25.34,C,2.566,51.12,1013.97,24.905,0.0,0.183
WS-North,2025-05-06 15:30:00,514.837,393.275,194.484,28.26,C,3.716,47.23,1004.48,75.218,20.43,0.44
WS-North,2025-05-06 15:45:00,607.764,455.488,240.568,28.37,C,10.215,57.4,1018.36,12.118,41.97,0.525
WS-North,2025-05-06 16:00:00,508.897,432.425,139.077,25.78,C,4.255,47.78,1019.77,74.323,41.14,0.112
WS-North,2025-05-06 16:15:00,394.872,290.567,173.03,30.4,C,7.572,54.86,1006.25,70.552,27.32,0.028
WS-North,2025-05-06 16:30:00,322.377,230.117,116.116,27.71,C,5.093,34.76,1019.52,83.363,19.03,1.242
WS-North,2025-05-06 16:45:00,229.959,160.495,99.141,23.94,C,8.952,62.21,1002.83,35.621,36.04,0.405
WS-North,2025-05-06 17:00:00,230.854,194.846,87.994,19.97,C,6.052,30.98,1020.76,59.544,42.64,0.11
WS-North,2025-05-06 17:15:00,230.295,151.008,107.259,22.42,C,4.976,54.71,1011.94,25.929,14.93,0.229
WS-North,2025-05-06 17:30:00,211.421,138.498,91.056,24.72,C,5.419,65.26,1012.91,77.503,67.29,0.086
WS-North,2025-05-06 17:45:00,84.222,64.087,34.701,20.61,C,5.09,28.51,1007.33,40.973,49.91,0.565
WS-North,2025-05-06 18:00:00,119.846,101.353,37.822,22.31,C,9.7,63.71,1014.74,80.672,18.93,0.106
WS-North,2025-05-06 18:15:00,77.649,55.016,36.999,16.91,C,4.551,41.36,1009.31,53.75,0.0,0.13
WS-North,2025-05-06 18:30:00,14.493,4.104,7.453,23.49,C,16.406,39.61,1008.33,78.209,13.17,0.024
WS-North,2025-05-06 18:45:00,6.138,3.058,3.044,16.26,C,9.918,53.68,1020.47,75.362,25.7,0.064
WS-North,2025-05-06 19:00:00,16.119,0.826,2.479,20.33,C,6.863,23.65,1026.72,60.676,52.33,0.007
WS-North,2025-05-06 19:15:00,9.63,0.456,2.045,16.09,C,9.579,47.64,1023.03,50.966,17.31,0.05
WS-North,2025-05-06 19:30:00,1.751,0.245,1.113,22.29,C,4.265,46.78,1010.89,38.703,0.03,0.288
WS-North,2025-05-06 19:45:00,2.509,0.343,3.298,21.84,C,7.716,48.33,1026.11,62.029,0.0,0.101
WS-North,2025-05-06 20:00:00,14.769,1.277,7.373,21.45,C,5.79,57.2,1007.65,31.423,20.89,0.358
WS-North,2025-05-06 20:15:00,1.977,1.14,1.692,22.44,C,5.026,73.71,984.8,12.462,45.86,0.033
WS-North,2025-05-06 20:30:00,0.161,4.573,1.731,21.23,C,6.378,53.67,1003.15,23.624,42.85,0.057
WS-North,2025-05-06 20:45:00,3.651,1.875,3.003,22.03,C,7.437,47.08,1024.16,30.699,59.19,0.074
WS-North,2025-05-06 21:00:00,5.218,3.668,6.931,23.42,C,1.319,72.08,1013.15,77.06,0.0,0.088
WS-North,2025-05-06 21:15:00,8.246,1.461,6.795,20.29,C,8.866,48.0,998.43,14.153,25.52,0.159
WS-North,2025-05-06 21:30:00,5.375,0.842,3.279,16.21,C,9.503,58.31,1018.84,63.312,23.88,0.055
WS-North,2025-05-06 21:45:00,8.118,0.229,4.753,18.95,C,6.938,63.35,1029.62,66.466,37.29,0.161
WS-North,2025-05-06 22:00:00,6.05,0.608,3.98,22.1,C,6.819,54.96,1024.8,44.904,0.0,0.261
WS-North,2025-05-06 22:15:00,10.957,2.748,1.204,20.63,C,1.926,42.73,1002.6,20.979,52.19,0.079
WS-North,2025-05-06 22:30:00,2.25,0.84,2.997,21.84,C,15.127,44.3,1011.36,29.416,44.63,0.111
WS-North,2025-05-06 22:45:00,2.847,0.949,4.101,24.88,C,4.68,55.9,1022.18,65.269,25.61,0.318
WS-North,2025-05-06 23:00:00,1.188,3.444,10.918,21.16,C,1.514,65.42,1006.23,54.404,27.38,0.17
WS-North,2025-05-06 23:15:00,9.617,1.024,1.596,19.04,C,2.591,39.82,1016.63,63.177,15.8,0.165
WS-North,2025-05-06 23:30:00,1.601,1.675,9.9,16.87,C,6.84,69.96,1018.82,48.445,46.68,0.007
WS-North,2025-05-06 23:45:00,1.453,2.105,2.576,22.81,C,1.738,70.15,1002.16,81.185,39.27,0.112
WS-North,2025-05-07 00:00:00,2.413,2.232,3.249,20.66,C,13.781,70.32,1024.53,31.279,9.14,0.436
WS-North,2025-05-07 00:15:00,7.752,2.686,2.994,19.6,C,8.177,70.56,1007.07,56.86,35.27,0.223
WS-North,2025-05-07 00:30:00,3.788,2.33,2.309,19.67,C,6.562,57.18,1020.18,51.399,57.8,0.026
WS-North,2025-05-07 00:45:00,5.045,1.465,4.179,20.12,C,8.63,40.8,1009.63,73.469,55.19,0.34
WS-North,2025-05-07 01:00:00,4.142,0.989,3.06,21.31,C,11.194,63.05,1022.99,71.679,39.19,0.95
WS-North,2025-05-07 01:15:00,15.138,0.145,0.442,22.67,C,5.944,69.95,1019.91,74.278,33.45,0.068
WS-North,2025-05-07 01:30:00,1.377,0.945,2.81,19.7,C,6.602,49.54,1025.79,27.365,45.39,0.027
WS-North,2025-05-07 01:45:00,7.604,2.995,6.941,21.35,C,7.508,57.7,1014.71,67.209,1.07,0.398
WS-North,2025-05-07 02:00:00,7.123,8.194,5.443,23.52,C,2.206,61.67,1023.01,35.732,16.92,0.081
WS-North,2025-05-07 02:15:00,4.352,5.579,6.267,24.76,C,9.804,40.06,1000.82,24.546,26.85,1.136
WS-North,2025-05-07 02:30:00,4.028,4.691,5.594,18.45,C,1.544,56.41,1009.35,53.145,56.79,0.338
WS-North,2025-05-07 02:45:00,4.119,1.116,6.062,20.35,C,4.24,84.05,997.23,37.397,4.56,0.155
WS-North,2025-05-07 03:00:00,1.9,1.759,10.676,21.03,C,2.647,63.42,1009.85,74.636,40.33,0.191
WS-North,2025-05-07 03:15:00,0.146,1.266,4.354,18.46,C,7.174,42.86,1034.72,34.514,33.79,0.237
WS-North,2025-05-07 03:30:00,7.601,2.981,4.299,19.81,C,7.245,48.65,1009.57,63.654,42.16,0.313
WS-North,2025-05-07 03:45:00,8.618,0.237,8.912,18.08,C,7.522,47.55,1019.12,16.085,33.71,0.508
WS-North,2025-05-07 04:00:00,4.592,7.452,5.636,22.28,C,3.784,49.5,1017.62,60.81,45.52,0.103
WS-North,2025-05-07 04:15:00,13.393,3.996,3.482,22.21,C,5.87,46.09,1026.78,52.882,35.85,0.404
WS-North,2025-05-07 04:30:00,6.777,8.417,0.014,17.19,C,4.538,63.03,1007.02,68.52,21.68,0.03
WS-North,2025-05-07 04:45:00,12.75,0.157,9.439,24.41,C,2.952,49.29,1007.12,11.887,56.96,0.017
WS-North,2025-05-07 05:00:00,7.071,0.086,7.248,20.95,C,8.436,75.73,1017.33,55.759,51.74,0.063
WS-North,2025-05-07 05:15:00,5.027,3.974,1.709,23.3,C,1.435,54.73,1013.91,45.337,30.54,0.635
WS-North,2025-05-07 05:30:00,2.508,2.018,2.737,14.56,C,3.002,70.69,1010.49,42.521,47.09,0.129
WS-North,2025-05-07 05:45:00,2.467,0.0,1.179,18.5,C,14.556,56.24,1008.43,20.642,20.62,0.349
WS-North,2025-05-07 06:00:00,144.798,103.66,61.423,20.21,C,10.314,62.64,1012.62,46.286,23.43,0.091
WS-North,2025-05-07 06:15:00,134.365,108.515,54.868,24.66,C,4.204,48.15,1008.23,50.959,0.0,0.451
WS-North,2025-05-07 06:30:00,229.93,156.356,110.756,26.48,C,3.791,57.0,1002.89,47.462,41.71,0.306
WS-North,2025-05-07 06:45:00,284.066,229.462,112.543,26.18,C,8.36,47.46,1016.69,26.108,48.19,0.519
WS-North,2025-05-07 07:00:00,305.398,208.053,134.185,24.97,C,10.773,53.55,1013.36,70.263,34.67,0.24
WS-North,2025-05-07 07:15:00,281.446,213.345,125.705,27.88,C,1.642,25.71,1022.22,50.74,42.94,0.649
WS-North,2025-05-07 07:30:00,217.103,148.908,107.457,29.9,C,12.069,48.12,1030.22,56.486,8.71,0.544
WS-North,2025-05-07 07:45:00,438.988,301.012,175.165,25.42,C,10.825,40.01,1008.48,38.263,39.29,0.028
WS-North,2025-05-07 08:00:00,511.835,432.075,155.191,25.83,C,6.003,62.09,1027.65,62.493,11.51,0.266
WS-North,2025-05-07 08:15:00,537.687,403.172,225.855,25.76,C,4.753,37.36,1018.23,53.357,27.01,0.014
WS-North,2025-05-07 08:30:00,543.347,363.346,230.776,30.59,C,8.095,29.78,1019.47,73.985,16.15,0.106
WS-North,2025-05-07 08:45:00,631.562,485.108,219.878,29.43,C,6.775,57.0,1022.68,56.355,40.46,0.237
WS-North,2025-05-07 09:00:00,668.99,519.981,264.657,27.22,C,5.734,52.94,1011.32,63.164,56.71,0.447
WS-North,2025-05-07 09:15:00,543.029,419.377,198.479,30.7,C,8.731,49.31,1003.04,55.809,52.34,0.799
WS-North,2025-05-07 09:30:00,638.533,451.608,288.899,30.58,C,8.237,49.06,1002.3,54.415,9.2,0.144
WS-North,2025-05-07 09:45:00,407.2,320.641,160.53,31.07,C,12.147,75.0,1016.17,58.985,61.78,0.01
WS-North,2025-05-07 10:00:00,769.526,602.214,232.783,34.11,C,6.295,43.15,1007.83,54.245,61.99,0.26
WS-North,2025-05-07 10:15:00,666.444,495.842,263.409,32.86,C,6.597,48.92,995.38,51.856,42.51,0.008
WS-North,2025-05-07 10:30:00,411.456,281.969,172.415,33.18,C,6.492,47.18,1014.78,59.56,39.71,0.019
WS-North,2025-05-07 10:45:00,931.08,611.138,492.498,30.0,C,5.919,39.93,1011.65,55.144,21.38,0.505
WS-North,2025-05-07 11:00:00,563.436,448.84,206.925,32.24,C,5.341,42.44,1013.95,55.307,32.41,0.084
WS-North,2025-05-07 11:15:00,552.634,398.153,255.141,33.57,C,15.048,29.8,1021.08,73.139,31.39,0.262
WS-North,2025-05-07 11:30:00,1028.084,699.182,439.349,33.41,C,5.021,57.05,1012.24,39.837,0.0,0.246
WS-North,2025-05-07 11:45:00,1073.405,732.961,553.083,33.09,C,7.715,36.32,1010.06,64.495,6.45,0.741
WS-North,2025-05-07 12:00:00,619.849,501.784,180.798,29.09,C,16.09,20.82,1009.32,16.322,78.61,0.084
WS-North,2025-05-07 12:15:00,1098.597,763.491,458.37,31.31,C,4.468,44.57,1016.21,25.287,29.29,0.071
WS-North,2025-05-07 12:30:00,826.119,655.922,308.504,31.45,C,7.801,51.1,1007.71,70.745,0.0,0.981
WS-North,2025-05-07 12:45:00,653.66,542.12,225.356,33.29,C,13.74,33.45,1017.48,43.719,16.6,0.128
WS-North,2025-05-07 13:00:00,689.95,579.597,175.429,36.96,C,11.24,38.02,1020.72,33.748,14.48,0.085
WS-North,2025-05-07 13:15:00,774.953,537.779,384.136,27.74,C,6.595,35.21,1013.21,49.785,42.15,0.864
WS-North,2025-05-07 13:30:00,628.181,447.647,252.056,30.83,C,12.044,43.58,993.07,63.922,31.57,0.275
WS-North,2025-05-07 13:45:00,977.279,701.675,357.044,32.56,C,4.404,63.47,1018.13,78.388,29.17,0.674
WS-North,2025-05-07 14:00:00,782.631,530.613,326.007,29.3,C,2.694,54.36,1011.71,66.024,44.3,0.921
WS-North,2025-05-07 14:15:00,520.544,412.284,211.347,32.79,C,5.742,28.85,1016.77,14.171,33.28,0.178
WS-North,2025-05-07 14:30:00,689.491,477.417,352.401,26.22,C,3.776,14.07,1018.49,62.549,16.13,0.639
WS-North,2025-05-07 14:45:00,532.912,370.481,272.531,30.07,C,3.391,70.26,1031.67,67.952,19.98,0.613
WS-North,2025-05-07 15:00:00,597.288,490.81,228.22,34.2,C,14.385,48.69,1012.84,79.635,43.87,0.445
WS-North,2025-05-07 15:15:00,514.131,336.404,245.866,26.57,C,2.188,52.4,1012.94,84.429,44.74,0.04
WS-North,2025-05-07 15:30:00,574.844,475.277,202.774,28.25,C,5.856,26.4,1000.89,45.657,7.84,0.331
WS-North,2025-05-07 15:45:00,586.766,495.242,224.68,30.75,C,7.428,56.44,1007.52,46.305,50.85,0.951
WS-North,2025-05-07 16:00:00,541.468,407.175,249.699,26.14,C,4.572,63.46,1020.11,31.553,48.8,1.21
WS-North,2025-05-07 16:15:00,284.932,219.58,99.513,23.79,C,13.964,57.83,1024.97,39.948,65.55,0.024
WS-North,2025-05-07 16:30:00,439.568,338.136,171.911,27.17,C,18.84,36.12,1013.24,21.243,23.22,0.009
WS-North,2025-05-07 16:45:00,314.669,261.533,92.574,21.74,C,3.266,44.38,1024.38,31.178,27.47,0.685
WS-North,2025-05-07 17:00:00,198.03,138.426,80.551,25.16,C,2.906,63.62,1020.06,36.008,17.88,0.048
WS-North,2025-05-07 17:15:00,186.27,155.309,69.091,24.95,C,1.43,76.3,998.59,34.478,14.29,0.127
WS-North,2025-05-07 17:30:00,259.257,191.498,110.696,23.83,C,5.707,56.74,1017.82,17.066,5.25,0.358
WS-North,2025-05-07 17:45:00,71.206,58.27,28.614,20.23,C,2.181,64.33,1013.06,51.139,24.32,0.186
WS-North,2025-05-07 18:00:00,120.792,83.119,59.262,15.92,C,4.387,56.71,1009.0,47.454,24.27,0.104
WS-North,2025-05-07 18:15:00,85.595,58.481,41.018,20.13,C,18.698,51.85,1016.72,44.207,0.37,0.159
WS-North,2025-05-07 18:30:00,5.708,2.603,1.36,21.75,C,7.76,70.38,1010.04,65.86,18.4,0.065
WS-North,2025-05-07 18:45:00,5.416,2.267,0.107,21.54,C,8.833,49.19,1002.6,36.049,0.0,0.19
WS-North,2025-05-07 19:00:00,10.647,0.968,4.091,20.9,C,1.645,50.34,999.22,76.53,46.32,0.969
WS-North,2025-05-07 19:15:00,4.449,2.171,7.357,19.99,C,7.387,91.43,1013.66,55.693,48.89,0.007
WS-North,2025-05-07 19:30:00,9.333,2.411,4.381,22.6,C,13.086,55.61,1010.72,59.343,45.28,0.013
WS-North,2025-05-07 19:45:00,11.752,0.944,2.813,19.67,C,7.072,46.84,1012.42,12.803,60.25,1.112
WS-North,2025-05-07 20:00:00,7.651,0.231,4.865,21.25,C,4.202,63.4,1033.21,46.089,57.86,0.178
WS-North,2025-05-07 20:15:00,0.002,1.658,2.372,22.5,C,6.43,54.99,998.32,61.583,25.71,0.153
WS-North,2025-05-07 20:30:00,14.345,1.438,3.012,13.52,C,0.89,48.8,1013.97,76.033,9.68,0.161
WS-North,2025-05-07 20:45:00,19.463,1.72,5.52,21.82,C,5.0,62.77,1019.84,40.797,68.41,0.301
WS-North,2025-05-07 21:00:00,1.856,2.892,3.236,18.05,C,7.091,75.34,1008.23,59.443,76.2,0.346
WS-North,2025-05-07 21:15:00,6.576,0.023,2.456,20.94,C,9.127,57.79,1009.19,61.073,46.92,0.05
WS-North,2025-05-07 21:30:00,0.21,3.729,0.934,19.32,C,3.152,37.74,1014.68,68.874,21.16,0.091
WS-North,2025-05-07 21:45:00,0.692,1.922,1.531,21.21,C,4.91,73.51,999.53,16.457,8.35,0.854
WS-North,2025-05-07 22:00:00,3.715,3.507,8.596,17.58,C,13.659,76.41,1018.93,17.05,49.13,0.116
WS-North,2025-05-07 22:15:00,1.751,4.92,0.457,21.79,C,3.048,49.69,1018.67,33.805,56.89,0.066
WS-North,2025-05-07 22:30:00,1.297,1.447,1.112,25.66,C,1.546,66.9,1016.71,43.577,72.5,0.013
WS-North,2025-05-07 22:45:00,1.443,1.771,1.467,19.74,C,6.258,60.03,1011.51,26.545,51.78,0.089
WS-North,2025-05-07 23:00:00,2.835,1.409,12.659,18.33,C,3.016,33.67,1015.76,13.923,47.1,0.169
WS-North,2025-05-07 23:15:00,2.992,3.814,5.72,19.83,C,0.391,61.63,1014.9,42.961,35.12,0.356
WS-North,2025-05-07 23:30:00,6.104,2.282,4.032,19.68,C,5.272,74.64,1018.53,31.025,23.37,0.461
WS-North,2025-05-07 23:45:00,1.227,3.206,0.695,19.65,C,4.766,46.03,1012.53,77.448,2.35,0.122
WS-North,2025-05-08 00:00:00,15.234,0.838,4.334,18.02,C,5.947,28.79,1014.63,83.081,43.72,0.503
WS-North,2025-05-08 00:15:00,5.657,6.844,3.756,18.92,C,1.823,48.46,1012.78,83.218,31.83,0.143
WS-North,2025-05-08 00:30:00,7.599,1.447,0.071,16.13,C,2.885,36.78,1010.31,58.498,44.14,0.114
WS-North,2025-05-08 00:45:00,3.958,1.941,0.558,21.31,C,2.934,70.65,1002.11,21.078,9.61,0.78
WS-North,2025-05-08 01:00:00,1.654,6.025,2.971,24.68,C,4.259,51.45,1007.87,29.931,63.17,0.002
WS-North,2025-05-08 01:15:00,8.178,0.032,2.891,20.14,C,1.382,59.24,1023.35,13.269,32.67,0.01
WS-North,2025-05-08 01:30:00,3.806,5.788,5.134,18.3,C,5.367,74.26,1009.66,56.903,44.74,0.342
WS-North,2025-05-08 01:45:00,4.612,2.132,3.824,17.02,C,8.259,57.75,1021.76,16.871,37.7,0.024
WS-North,2025-05-08 02:00:00,5.3,2.082,9.6,20.76,C,7.683,51.78,1011.82,14.156,16.35,0.245
WS-North,2025-05-08 02:15:00,10.177,2.838,8.249,19.08,C,3.48,63.27,1019.24,10.987,9.49,0.414
WS-North,2025-05-08 02:30:00,9.432,2.742,4.077,23.65,C,3.271,55.64,1004.45,19.344,32.66,0.073
WS-North,2025-05-08 02:45:00,12.886,5.245,1.551,19.41,C,1.758,48.18,1009.51,33.08,32.5,0.094
WS-North,2025-05-08 03:00:00,5.712,3.664,4.728,17.13,C,8.196,60.52,1019.9,19.807,34.81,0.174
WS-North,2025-05-08 03:15:00,0.086,1.284,5.329,19.63,C,1.859,60.7,1008.42,61.486,26.81,0.205
WS-North,2025-05-08 03:30:00,12.361,1.418,6.643,20.21,C,1.229,64.21,1010.75,48.282,28.45,0.562
WS-North,2025-05-08 03:45:00,15.913,1.335,3.617,20.11,C,6.577,60.04,1011.83,39.76,29.44,0.1
WS-North,2025-05-08 04:00:00,5.673,0.182,0.818,21.17,C,2.304,89.83,1016.06,37.855,35.68,0.014
WS-North,2025-05-08 04:15:00,10.803,5.081,1.702,26.73,C,8.538,56.36,1003.5,81.264,24.34,0.165
WS-North,2025-05-08 04:30:00,27.041,3.268,1.446,19.25,C,7.285,65.52,996.23,69.534,21.25,0.148
WS-North,2025-05-08 04:45:00,4.973,1.137,2.432,22.62,C,1.194,45.09,1016.91,64.953,23.01,1.04
WS-North,2025-05-08 05:00:00,5.345,0.419,4.766,19.86,C,3.06,59.3,1027.71,74.633,18.28,0.034
WS-North,2025-05-08 05:15:00,2.786,5.917,10.364,22.5,C,10.208,65.27,1010.51,53.942,48.74,0.528
WS-North,2025-05-08 05:30:00,25.499,2.248,6.798,21.01,C,13.775,60.74,1013.63,57.817,17.47,0.311
WS-North,2025-05-08 05:45:00,58.14,47.182,19.477,21.16,C,5.308,42.6,1013.06,21.303,36.64,0.326
WS-North,2025-05-08 06:00:00,63.534,51.772,23.944,21.05,C,7.587,48.84,1002.21,79.652,26.54,0.49
WS-North,2025-05-08 06:15:00,113.771,95.242,37.516,17.03,C,5.388,48.31,996.5,69.048,13.73,0.268
WS-North,2025-05-08 06:30:00,236.378,164.345,96.575,22.83,C,5.235,64.24,1006.11,59.152,18.75,0.412
WS-North,2025-05-08 06:45:00,230.301,188.478,91.674,24.37,C,0.997,58.14,1015.66,42.453,43.25,0.418
WS-North,2025-05-08 07:00:00,231.232,159.959,107.246,28.88,C,10.817,64.86,1022.42,76.857,54.29,0.426
WS-North,2025-05-08 07:15:00,251.044,204.062,74.363,29.21,C,11.233,59.57,1005.83,13.567,38.17,0.253
WS-North,2025-05-08 07:30:00,320.086,225.252,131.758,24.76,C,2.98,69.64,1007.14,71.915,43.02,0.25
WS-North,2025-05-08 07:45:00,453.505,361.299,160.4,24.95,C,6.449,40.3,1018.04,13.3,17.14,0.472
WS-North,2025-05-08 08:00:00,562.627,430.242,254.454,30.12,C,13.204,28.53,1026.4,21.616,11.33,0.181
WS-North,2025-05-08 08:15:00,257.816,176.861,103.47,29.33,C,4.949,48.47,997.71,80.821,43.8,0.097
WS-North,2025-05-08 08:30:00,610.082,455.898,200.96,26.86,C,9.253,67.54,1000.66,40.066,8.37,0.267
WS-North,2025-05-08 08:45:00,440.576,335.268,191.18,28.54,C,6.578,31.6,1018.27,31.556,37.52,0.666
WS-North,2025-05-08 09:00:00,647.057,514.051,284.866,30.37,C,5.589,37.88,1019.39,68.114,45.12,0.028
WS-North,2025-05-08 09:15:00,813.929,608.974,327.368,28.52,C,6.179,50.33,1008.81,58.268,0.0,0.874
WS-North,2025-05-08 09:30:00,785.041,605.059,264.24,32.0,C,8.63,23.99,1002.79,84.722,38.96,0.072
WS-North,2025-05-08 09:45:00,665.682,514.239,251.425,26.66,C,3.841,28.58,1012.68,20.236,60.02,0.801
WS-North,2025-05-08 10:00:00,909.834,610.171,432.44,32.02,C,2.875,31.6,1013.63,43.077,40.75,0.125
WS-North,2025-05-08 10:15:00,749.44,566.523,304.96,33.15,C,7.808,25.63,1025.05,81.551,40.41,0.338
WS-North,2025-05-08 10:30:00,365.121,278.214,158.67,30.6,C,3.523,58.79,1033.91,64.14,21.75,0.187
WS-North,2025-05-08 10:45:00,705.211,462.145,312.337,34.81,C,3.905,35.02,1016.2,55.934,0.0,0.503
WS-North,2025-05-08 11:00:00,772.604,617.627,293.834,32.13,C,3.415,39.45,1013.38,22.707,48.09,0.081
WS-North,2025-05-08 11:15:00,939.959,790.973,286.92,30.54,C,5.194,32.07,999.64,73.418,56.91,0.426
WS-North,2025-05-08 11:30:00,839.324,687.801,223.774,34.94,C,6.409,45.49,1009.37,57.501,26.46,0.75
WS-North,2025-05-08 11:45:00,978.412,681.276,437.873,35.75,C,3.896,41.44,1010.88,23.538,37.36,0.302
WS-North,2025-05-08 12:00:00,947.446,722.717,412.485,29.21,C,2.982,16.47,1009.66,52.764,34.5,0.124
WS-North,2025-05-08 12:15:00,587.633,486.022,237.843,32.25,C,2.95,38.34,1019.08,34.764,58.03,0.066
WS-North,2025-05-08 12:30:00,720.831,476.789,295.106,34.26,C,18.756,27.22,999.09,39.776,24.38,0.172
WS-North,2025-05-08 12:45:00,897.056,710.463,302.971,30.96,C,13.006,20.34,1020.52,37.456,68.03,0.518
WS-North,2025-05-08 13:00:00,635.658,464.512,244.62,32.2,C,18.886,43.87,1015.15,10.04,27.39,0.399
WS-North,2025-05-08 13:15:00,837.287,600.884,316.543,32.45,C,6.631,46.29,1009.34,19.49,58.48,0.685
WS-North,2025-05-08 13:30:00,869.374,667.572,306.495,33.39,C,8.391,40.67,1010.39,59.178,27.18,0.175
WS-North,2025-05-08 13:45:00,762.767,631.483,319.915,31.57,C,14.281,41.56,1013.78,46.117,47.5,1.07
WS-North,2025-05-08 14:00:00,634.198,415.0,339.418,28.97,C,3.545,33.35,1017.1,59.356,55.75,0.643
WS-North,2025-05-08 14:15:00,719.253,549.683,311.09,29.46,C,5.195,41.08,1016.06,41.647,63.18,0.035
WS-North,2025-05-08 14:30:00,569.598,405.861,250.383,30.41,C,6.5,37.11,1014.34,24.811,83.34,0.075
WS-North,2025-05-08 14:45:00,702.872,584.616,234.078,31.74,C,2.477,42.25,1004.96,70.825,41.89,0.104
