vdc1,vdc2,idc1,idc2,irr,pvt,f_nv
1.6396,273.047,0.1143,8.4992,932.38,48.2081,3
254.5,259.049,9.0101,8.7567,948.945,50.1382,0
249.419,232.045,9.0674,8.5189,968.116,54.1433,2
259.21,2.1562,9.0592,0.0454,945.042,44.9778,3
268.776,270.793,7.3354,7.2062,859.349,48.6182,0
278.75,266.861,6.1243,6.0316,667.386,36.7484,0
248.533,230.157,8.95,8.4096,957.269,56.19,2
279.007,299.33,5.5643,3.6828,599.525,34.4799,4
267.818,206.405,9.0805,8.8436,963.678,42.0952,1
258.77,256.896,7.893,6.8025,818.475,48.5299,2
267.926,348.509,4.6924,0.1319,588.629,18.4245,4
267.249,245.564,9.1427,8.7303,976.977,42.4231,2
267.479,261.321,6.7591,6.6108,731.315,47.9063,0
1.6015,275.893,0.1,8.752,967.188,45.5459,3
267.162,333.76,9.2548,3.1316,990.686,40.5221,2
268.034,260.907,7.4471,7.3014,824.995,43.6084,0
252.851,235.89,9.1271,8.5423,969.981,51.5783,2
287.212,303.348,5.5702,3.5953,601.705,29.9836,4
309.897,269.341,3.914,4.9805,577.014,29.0983,4
262.997,245.059,9.0187,8.5105,956.815,46.0705,2
274.29,265.713,4.4235,0.5079,709.492,22.0391,4
260.931,203.716,9.0482,8.6946,949.152,45.8839,1
296.882,239.438,4.3983,5.0935,601.883,36.6666,0
265.69,245.123,9.1376,8.6942,969.329,42.8829,2
263.841,270.98,7.8888,7.6317,856.68,45.7663,0
259.467,242.86,8.6769,8.1352,900.792,47.3062,2
268.586,2.1017,8.7352,0.037,929.145,43.4857,3
264.672,257.562,6.6411,6.4558,707.133,48.1655,0
255.119,234.822,8.9632,8.4682,936.085,48.9767,2
259.58,204.764,9.3882,8.9545,986.73,43.6126,1
255.302,195.255,9.0123,8.7682,951.53,50.1286,1
255.728,251.838,6.826,6.5687,683.597,53.1614,0
256.819,200.366,8.7907,8.3729,912.914,47.6916,1
261.565,241.183,8.6457,8.2359,903.959,47.0005,2
265.609,2.1273,8.8689,0.0367,932.216,43.9181,3
1.6193,268.985,0.1123,8.5623,928.606,50.0559,3
270.892,247.19,9.1909,8.8074,991.443,38.1832,2
263.589,242.013,9.0129,8.6238,955.588,45.7196,2
1.6131,267.74,0.1159,8.7839,960.577,51.0671,3
282.183,279.607,6.224,6.029,686.949,28.4542,0
264.057,244.921,9.3774,8.841,992.6,40.1002,2
256.409,235.265,9.0502,8.5723,969.86,50.5124,2
259.619,2.107,8.9156,0.0405,923.32,43.0966,3
263.848,270.204,8.517,8.2702,907.912,43.7781,0
255.529,205.326,9.1043,8.4812,949.086,48.1459,1
258.033,199.967,8.974,8.6339,952.948,48.7619,1
252.023,2.1294,9.1817,0.0474,965.666,50.9094,3
302.696,262.756,3.4531,3.3439,388.192,21.0893,4
260.488,202.221,7.9354,7.5869,833.861,47.9204,1
261.326,246.785,7.9223,7.3994,828.803,48.2656,2
264.893,203.185,7.8526,7.5911,819.953,41.7483,1
261.707,204.912,9.0045,8.606,938.922,44.0101,1
265.064,203.279,8.8694,8.6287,937.609,44.4789,1
1.6125,271.387,0.1085,8.5254,928.531,49.0767,3
252.999,234.222,8.8995,8.3688,961.906,53.8019,2
257.828,238.605,8.8989,8.3409,935.721,48.6295,2
260.665,264.902,7.5534,7.3301,859.988,50.1659,0
265.624,246.515,9.3334,8.7859,991.904,40.2007,2
264.536,243.444,9.069,8.6108,968.984,45.7512,2
261.621,243.141,8.6401,8.1554,904.552,47.1476,2
300.171,262.942,3.1228,2.9232,349.15,22.104,4
266.231,203.52,8.8598,8.6875,928.56,41.9647,1
256.043,201.824,9.0624,8.5627,953.18,48.0413,1
294.323,286.651,2.6685,1.0294,311.367,29.0126,4
263.038,244.776,7.8584,7.4722,828.54,48.2655,2
262.325,0.8581,8.8472,0.0401,929.437,43.6995,3
260.017,279.174,5.9513,4.4637,596.407,50.1204,4
268.936,246.131,9.2087,8.7748,990.825,39.8189,2
264.799,247.487,4.8466,4.6418,516.164,45.8516,4
283.361,267.92,5.6735,5.4654,630.679,29.6569,4
264.335,243.129,9.1778,8.7612,967.714,42.3323,2
269.52,275.353,7.5593,7.3576,820.917,39.6637,0
306.04,290.468,2.0629,0.6624,322.414,25.8557,4
260.625,201.924,8.7511,8.3921,909.4,45.5443,1
262.893,201.205,7.9415,7.6818,828.812,43.9016,1
259.681,199.479,9.0516,8.8293,950.378,46.7705,1
265.02,2.1113,8.3461,0.04,869.474,41.0194,3
260.199,202.81,7.9837,7.5769,832.787,46.8425,1
279.191,262.623,4.3052,4.0461,526.565,37.43,4
251.806,2.149,9.1574,0.0472,967.347,52.1941,3
262.8,242.015,8.9754,8.5208,956.301,47.3264,2
278.11,279.039,3.5903,2.4756,403.786,40.5174,4
270.756,275.659,8.4334,8.2819,908.014,37.6319,0
266.387,206.401,8.5183,8.2067,896.562,44.5508,1
261.68,271.183,7.721,5.9761,803.059,46.0861,2
253.552,211.139,9.0466,9.1088,947.731,49.713,1
264.96,200.307,8.8985,8.7696,938.509,44.1334,1
276.782,273.217,6.6771,6.4352,736.927,35.4853,0
1.6558,270.859,0.1037,8.8661,983.878,49.5108,3
260.545,241.311,8.6584,8.2064,902.794,47.3739,2
264.131,241.424,8.5224,8.1782,899.82,46.7895,2
265.807,270.007,7.3672,7.1544,815.556,47.6716,0
259.273,238.397,8.8462,8.3849,938.014,48.8838,2
248.293,232.17,9.0419,8.3984,971.57,56.8876,2
252.338,260.207,8.221,7.9212,884.497,50.7647,0
264.687,203.351,8.9339,8.7281,946.058,45.037,1
260.161,243.273,9.3064,8.7548,971.836,43.2102,2
260.944,203.59,9.3634,9.0382,990.004,43.9365,1
264.719,2.1611,8.7681,0.0434,926.771,43.2171,3
263.379,244.142,9.0386,8.5499,947.359,43.099,2
267.572,245.496,9.021,8.6168,970.313,44.1444,2
264.32,2.0994,8.8556,0.0375,925.861,44.0262,3
267.527,206.825,8.8889,8.6473,949.03,43.761,1
259.521,203.785,9.4141,9.0319,990.01,43.9082,1
264.211,2.125,8.3102,0.0407,863.353,41.0203,3
1.6414,266.909,0.1084,9.096,991.391,49.2959,3
261.093,264.794,7.9224,7.6955,901.508,50.3717,0
263.93,2.1165,8.3719,0.042,866.434,40.0912,3
253.768,2.1415,8.9799,0.0479,933.16,50.1057,3
266.372,207.259,8.5018,8.1311,900.518,45.616,1
255.594,236.966,9.0793,8.5072,968.756,50.7585,2
283.05,259.93,3.9731,3.7875,449.109,35.4447,4
272.759,252.192,6.4728,6.3982,701.683,42.1471,4
255.128,199.152,8.7521,8.3745,911.913,51.5192,1
262.569,2.165,9.1439,0.0487,958.04,42.4082,3
252.847,199.503,9.1675,8.6385,961.43,50.2015,1
271.869,274.597,7.5043,7.3505,837.383,41.8402,0
264.616,267.801,7.3731,7.1566,853.093,47.5153,0
263.702,2.1056,8.7626,0.0423,922.672,43.7076,3
251.938,288.783,7.0373,7.1604,837.946,24.0292,4
252.716,194.983,9.0771,8.7902,950.846,50.103,1
256.95,238.472,8.0923,7.6879,834.233,48.8756,2
277.201,280.052,7.7968,7.6859,875.536,34.9842,0
258.625,196.547,8.7658,8.5384,914.995,47.3165,1
273.487,266.92,7.5168,7.3003,822.589,35.9559,0
299.438,238.091,3.8419,4.671,554.332,34.027,0
282.128,288.358,7.7269,7.5325,876.83,32.8611,0
264.778,245.55,9.0554,8.5548,970.417,45.4578,2
1.5865,270.513,0.1065,8.5573,925.635,50.3347,3
261.849,252.904,7.8068,6.9567,819.594,48.6528,2
312.345,334.594,0.246,0.1667,237.714,14.8693,0
275.067,271.069,6.3476,6.1541,697.826,35.3407,0
250.92,2.1451,9.1716,0.0492,960.822,50.9765,3
1.6474,270.321,0.1073,9.0113,988.271,44.1733,3
336.064,338.496,0.181,0.0471,167.991,8.7337,0
276.293,275.802,7.5307,7.4426,845.036,38.2691,0
258.289,207.176,9.1174,8.5567,945.674,44.9438,1
299.614,300.133,4.1651,2.6742,460.412,23.0493,4
293.936,268.556,4.5644,4.4305,498.382,28.1425,4
271.985,262.991,6.4312,6.213,707.006,42.4318,0
265.083,2.1017,8.7406,0.0423,923.187,43.2068,3
264.958,259.931,7.2857,7.0051,761.938,43.3563,0
1.6153,272.257,0.1122,8.7421,960.244,46.1443,3
1.6132,273.306,0.104,8.7604,966.694,48.1895,3
253.735,2.1436,9.1385,0.0497,964.841,50.8169,3
266.568,205.744,7.774,7.4809,816.855,41.5237,1
266.684,206.344,8.8406,8.5345,936.32,44.5076,1
264.47,206.037,9.1535,8.8167,961.948,42.6383,1
265.323,246.775,9.3757,8.8174,990.612,37.7844,2
265.609,203.315,9.2419,9.0884,989.66,43.108,1
272.269,274.55,0.9005,0.6764,105.401,29.5955,0
268.284,2.0924,8.0824,0.0442,859.188,42.2658,3
263.656,2.1566,9.0742,0.0475,956.297,42.9262,3
254.142,1.9976,8.8468,0.0451,937.419,53.4757,3
270.128,282.243,8.3166,7.9501,888.376,36.8494,0
267.038,211.737,9.0688,8.5166,960.427,41.6945,1
275.358,299.562,7.0208,5.3957,785.985,41.5581,4
246.475,231.645,9.1347,8.4775,968.548,55.4441,2
279.655,272.118,6.1278,5.9513,726.703,36.1842,0
316.279,241.143,2.159,2.7032,354.027,19.9144,0
297.803,295.214,4.2157,3.1042,463.607,23.3834,4
252.37,237.842,8.9954,8.3,942.017,51.9942,2
357.352,281.693,0.1516,0.0472,234.646,-0.6332,0
1.6224,268.906,0.1163,8.7818,958.263,49.2705,3
281.191,258.697,4.4364,4.2494,487.185,36.2004,4
307.472,242.012,2.0529,2.3321,329.539,30.9271,4
265.537,2.1161,8.8944,0.0366,935.747,43.213,3
279.306,260.256,4.7906,4.5437,508.586,35.9303,4
263.349,351.575,4.5019,0.1166,552.446,15.612,4
266.385,328.083,5.1109,2.0414,625.345,17.3232,4
1.6056,274.901,0.104,8.7794,966.814,45.5815,3
253.481,256.191,8.5102,8.2637,852.682,52.1155,0
263.277,206.401,8.9832,8.5822,954.867,46.0204,1
250.782,2.1364,9.2153,0.0472,965.52,50.6883,3
270.327,272.401,7.1338,6.9424,798.206,45.1213,0
257.628,2.1262,8.8636,0.0464,933.919,50.0955,3
252.985,256.588,8.7837,8.5774,943.263,55.0737,0
255.586,198.121,8.7291,8.384,917.842,52.1833,1
273.419,256.042,5.6074,5.3787,584.312,37.0283,4
297.881,262.486,3.039,3.2819,439.172,35.988,0
257.098,242.071,8.1137,7.5836,837.386,48.8097,2
261.696,2.1252,8.8475,0.0424,924.313,42.6939,3
257.453,198.425,8.0281,7.7441,832.549,47.7885,1
262.532,245.829,9.0411,8.4941,958.055,46.1821,2
257.174,2.1379,8.9917,0.0476,958.197,51.2473,3
281.041,278.619,4.9037,4.1054,519.271,33.2137,4
301.91,352.226,3.1851,0.0988,502.981,14.9206,4
254.143,2.1353,8.9096,0.0486,938.438,53.0481,3
258.306,238.084,8.2182,7.8217,857.493,51.5742,2
263.362,256.246,6.7576,6.5581,719.027,48.6727,0
264.248,271.77,4.2706,4.1308,491.307,23.6637,0
260.733,202.787,8.7232,8.3195,910.541,45.3261,1
266.109,303.948,5.8801,1.9544,619.381,45.7618,4
275.116,250.688,4.6933,4.41,497.178,34.9278,4
294.971,252.732,1.9696,0.335,251.827,32.5059,4
264.097,203.841,8.9783,8.7379,948.683,44.1372,1
259.003,199.358,9.0732,8.8315,953.415,47.3135,1
262.155,200.702,7.9213,7.6664,832.793,46.8425,1
263.694,198.104,8.6234,8.5108,910.318,45.0559,1
284.995,307.759,5.5782,3.3476,599.195,30.4711,4
259.024,249.946,7.9578,7.2081,825.16,49.2795,2
279.399,273.01,5.8636,5.6159,629.297,36.316,0
301.221,354.623,1.9462,0.0712,400.59,9.639,4
262.182,260.092,7.4689,7.1043,778.138,45.3927,0
263.77,2.1119,8.7771,0.0409,926.311,43.5357,3
264.713,203.115,8.9704,8.7801,950.5,44.0593,1
267.48,203.64,8.4911,8.3272,895.424,44.2667,1
261.302,241.897,8.4974,7.9921,894.353,47.5684,2
259.646,200.401,8.7367,8.4186,909.899,45.1972,1
1.6138,271.539,0.1035,8.834,965.559,47.7084,3
257.331,194.837,8.6558,8.5224,913.389,51.8755,1
253.627,237.66,8.4435,7.8653,861.699,52.0564,2
260.515,269.672,8.885,8.5184,942.132,47.6141,0
255.74,239.959,8.9643,8.3618,942.429,49.5121,2
262.955,2.1083,8.9023,0.0386,926.669,44.1726,3
272.552,294.509,6.3327,4.8019,668.27,38.2345,4
283.253,269.002,5.3353,5.2985,597.868,38.1382,0
255.313,196.991,8.7407,8.4352,917.114,52.4603,1
263.134,205.229,9.1777,8.8353,960.875,42.3417,1
262.068,243.147,8.6958,8.2462,909.57,46.8863,2
262.785,204.339,9.0128,8.7047,956.015,46.1472,1
229.629,324.538,4.2463,0.15,682.279,20.5348,4
242.716,231.239,9.2032,8.4132,969.162,56.2987,2
275.186,268.523,4.9464,4.8049,555.488,26.6103,0
269.98,289.422,8.1395,7.2456,855.858,41.6859,0
263.464,243.686,8.4636,7.95,891.114,46.3599,2
258.426,203.313,8.7519,8.2937,903.5,46.2108,1
256.006,236.265,8.2947,7.8795,855.623,51.5056,2
313.734,345.536,1.1683,0.061,348.298,14.1208,4
248.285,256.605,8.9775,8.5941,901.367,55.0515,0
265.713,2.0991,8.8206,0.0344,927.835,44.1537,3
325.958,295.698,2.2659,2.1192,470.133,26.271,4
344.029,350.984,0.248,0.0613,326.895,8.5031,4
280.524,270.992,4.1089,3.5441,449.254,36.3838,4
264.02,262.938,7.7825,7.7044,883.108,50.0205,0
254.942,195.545,8.7381,8.4931,918.989,52.6308,1
262.121,200.893,8.9883,8.7833,951.468,47.0726,1
250.915,2.1631,8.9453,0.048,935.179,53.0166,3
255.445,195.383,8.9894,8.7747,948.078,49.8641,1
283.69,288.56,7.6835,7.5156,872.174,30.3538,0
265.409,276.405,8.7085,8.3221,928.458,43.9801,0
259.04,319.558,7.5266,1.5403,795.941,51.3081,4
1.5957,275.37,0.1161,8.4221,926.65,50.1821,3
312.402,308.633,0.6491,0.6422,300.267,33.7409,0
284.359,281.888,7.6589,7.6836,873.435,33.8534,0
286.449,259.59,4.274,4.1407,463.936,34.7418,4
277.804,263.555,5.4416,5.1399,572.826,35.9478,4
267.656,275.281,9.0353,8.8097,969.378,43.826,0
247.145,230.172,8.9862,8.41,956.986,56.3481,2
265.175,259.24,7.0388,6.771,753.086,45.5064,0
260.19,2.1559,8.9063,0.0396,929.695,43.8223,3
254.453,298.32,8.0299,4.9046,838.877,52.4669,4
270.984,250.223,3.6267,3.3272,397.897,39.8198,4
1.6402,268.18,0.1077,8.9484,982.019,49.3808,3
282.669,273.0,5.2321,5.0867,650.037,37.2641,0
258.163,242.161,8.735,8.1787,903.244,47.1966,2
258.933,203.356,9.1404,8.753,955.867,46.3337,1
263.856,2.1059,8.2245,0.0421,858.918,42.4198,3
286.248,310.132,5.4654,2.8103,591.154,31.6572,4
1.6196,275.478,0.1048,8.7586,967.596,46.6172,3
275.261,276.335,6.8147,6.5044,738.677,32.3062,0
261.167,2.1316,8.8598,0.0432,926.339,43.4177,3
1.6059,269.072,0.1128,8.7227,958.455,52.2573,3
265.923,312.332,8.1107,4.6122,838.525,39.6861,4
253.408,197.329,8.8102,8.4399,918.738,52.6015,1
246.233,231.72,8.9559,8.3596,947.392,55.5587,2
263.835,207.394,8.8435,8.4227,925.078,42.854,1
1.6078,269.664,0.1062,8.5545,934.046,46.8129,3
269.071,274.207,9.0067,8.831,974.028,40.7329,0
279.092,275.557,5.4254,5.1187,593.897,37.2996,0
266.588,206.878,9.0813,8.756,959.953,41.5553,1
248.607,230.086,9.0377,8.4683,971.57,56.8876,2
274.499,275.177,6.9135,6.5889,752.824,33.8708,0
263.433,238.783,8.4765,8.1771,883.188,42.885,2
255.645,301.382,9.1085,5.982,968.579,50.1226,2
255.599,230.331,9.0503,8.6427,986.422,52.6227,2
265.614,241.412,8.4439,8.187,900.85,47.3188,2
287.83,271.325,0.9088,0.4016,156.128,24.142,4
254.339,233.927,8.9311,8.4256,937.8,51.303,2
262.805,204.87,8.651,8.2755,896.125,44.4859,1
258.24,238.149,8.9111,8.4388,945.72,49.8409,2
280.68,264.373,5.5485,5.3611,616.569,32.7917,4
1.6236,265.932,0.1073,8.7173,935.99,47.7206,3
275.464,261.684,5.3711,5.0635,560.469,36.1104,4
262.381,267.771,8.5756,8.373,926.039,47.6332,0
267.149,247.006,9.0261,8.5802,968.572,44.3558,2
261.115,204.951,9.0041,8.61,948.518,46.5521,1
260.513,204.503,9.0331,8.6472,949.272,46.3689,1
255.254,201.645,9.1566,8.7366,948.313,46.7305,1
265.67,2.1182,8.1814,0.0435,859.521,42.194,3
264.729,251.444,5.1543,4.8484,535.543,45.7847,4
258.745,2.1011,8.9308,0.0429,923.893,43.5943,3
264.53,198.811,7.8891,7.7651,829.184,44.2566,1
259.918,238.16,8.8244,8.3784,937.99,49.1058,2
264.578,247.542,9.2364,8.6524,975.974,43.2795,2
248.371,225.948,9.1219,8.6608,980.033,56.6793,2
254.156,2.1292,8.8927,0.0473,936.488,53.2588,3
265.369,2.1592,9.0309,0.0424,953.042,42.3003,3
250.706,235.521,9.2066,8.5428,967.266,50.8447,2
318.899,338.294,0.2576,0.1662,207.901,10.7227,0
252.301,239.018,9.16,8.4375,972.486,51.6408,2
253.545,239.028,8.3582,7.7812,853.302,51.0538,2
260.144,199.352,8.9737,8.7691,948.72,47.4901,1
263.775,204.296,9.3131,9.0573,992.27,43.4004,1
265.36,246.092,9.3263,8.7847,989.441,39.3296,2
266.788,251.289,5.1796,4.9204,544.679,43.7174,4
244.474,254.444,9.217,8.7977,929.555,57.5532,0
260.746,239.251,8.7908,8.3522,936.466,48.36,2
258.303,198.429,7.9861,7.7066,830.204,47.3525,1
278.1,252.37,3.841,3.6355,419.495,32.9968,4
277.362,281.206,4.7141,3.9748,575.811,40.9132,4
252.34,196.875,8.8335,8.4446,917.912,52.1478,1
254.198,234.195,8.7491,8.2944,958.437,56.7579,2
265.75,2.1271,8.8849,0.0381,936.144,43.3974,3
252.837,232.106,9.1707,8.6036,992.006,53.57,2
250.781,2.147,9.0032,0.049,937.557,53.1185,3
250.495,2.1387,9.1612,0.0502,960.243,51.7537,3
1.6241,268.208,0.1172,8.8652,961.168,48.1649,3
259.115,204.65,9.1166,8.7055,956.107,47.903,1
1.6135,270.582,0.1119,8.8129,959.896,47.428,3
257.209,284.781,8.066,6.4409,856.01,52.4188,4
282.289,264.431,3.5171,2.7288,387.355,36.0885,4
265.989,207.557,8.8471,8.5368,924.493,40.6892,1
267.661,208.12,9.0638,8.7309,960.235,41.5347,1
262.861,242.686,9.1643,8.6963,970.577,45.4096,2
262.682,2.1709,9.142,0.046,958.128,42.3562,3
260.549,243.597,8.7626,8.275,915.252,48.3978,2
281.117,259.869,5.0113,4.7724,535.185,35.2694,4
268.811,271.101,4.1903,4.1214,488.107,18.4383,0
1.637,272.603,0.1076,8.9344,987.983,44.2369,3
295.895,300.146,4.0548,2.0709,444.466,26.7613,4
266.674,243.857,9.3062,8.8755,992.559,40.0958,2
264.578,345.985,3.6425,0.0988,470.522,17.5105,4
278.784,279.85,6.5044,6.2118,711.624,30.9492,0
263.26,2.1037,8.8095,0.0422,922.973,43.033,3
262.344,310.155,6.1125,1.9816,675.377,49.5986,4
278.539,294.59,4.6654,2.5763,497.799,34.7847,4
259.752,202.417,9.3857,9.0435,989.64,45.188,1
297.811,352.252,1.9668,0.08,402.363,10.8462,4
256.592,194.612,9.0694,8.8724,959.448,49.393,1
263.717,203.655,9.311,9.0782,989.636,43.1382,1
1.616,268.715,0.1076,8.5812,928.492,49.8443,3
252.016,254.976,8.7892,8.5397,885.895,54.5338,0
253.859,2.1634,9.1106,0.0475,968.485,51.8313,3
260.998,201.893,8.6976,8.3497,912.114,46.4705,1
270.49,2.0982,8.1427,0.0397,867.959,40.5528,3
263.168,199.587,8.6152,8.4424,909.77,45.2694,1
257.8,234.346,8.1092,7.8453,842.759,50.2532,2
262.862,2.1622,9.0896,0.046,953.428,43.0485,3
253.818,2.1375,9.0997,0.0445,968.596,51.9964,3
260.476,202.171,8.7067,8.3525,911.463,46.2838,1
265.265,249.233,9.1575,8.5422,971.859,43.1779,2
258.211,243.909,8.7329,8.1177,903.647,47.2108,2
258.507,203.059,9.4336,9.0353,990.944,44.8851,1
285.705,270.059,4.1076,3.8378,518.01,29.6615,4
264.288,243.571,9.1198,8.7057,961.652,42.2325,2
348.121,345.712,0.2342,0.0583,313.383,5.915,4
271.281,283.655,4.9927,3.7885,548.095,44.4284,4
272.392,312.415,5.9744,2.2496,630.379,39.1228,4
277.058,273.069,4.8666,4.5939,590.612,40.6156,0
266.024,261.146,6.8925,6.6457,725.546,44.8796,0
1.6236,270.353,0.1116,8.7154,958.191,50.2477,3
276.59,284.19,5.9758,5.1303,651.315,37.5055,4
258.394,203.667,9.0921,8.6619,953.591,47.2273,1
1.6081,272.376,0.117,8.7517,958.458,46.3535,3
279.826,268.69,5.9352,5.8074,643.836,37.8018,0
1.6018,265.889,0.1107,8.6445,929.771,51.1756,3
261.976,202.854,7.9385,7.5947,825.031,43.5219,1
276.573,296.303,1.9974,1.7781,247.541,33.5954,0
253.773,236.696,8.8081,8.1415,953.844,54.2268,2
1.6269,268.542,0.1153,8.6049,934.294,47.596,3
265.589,2.1712,9.0299,0.0456,957.247,42.6416,3
253.895,257.692,9.0437,8.8364,966.671,55.718,0
258.938,2.133,8.9616,0.0478,965.361,50.8801,3
270.11,2.1034,8.1584,0.0399,868.12,40.5592,3
261.403,243.503,8.4933,7.93,893.059,47.4943,2
266.296,244.477,9.1162,8.7202,969.111,42.8501,2
1.6304,269.318,0.1121,8.5716,934.612,46.8716,3
256.943,196.281,8.7875,8.5292,914.059,47.9023,1
263.192,202.54,8.8731,8.628,949.003,47.5829,1
212.098,210.681,2.7392,0.324,133.362,30.9857,4
255.88,196.236,9.078,8.8053,956.224,48.3542,1
268.607,209.316,8.7733,8.4474,924.301,40.8363,1
254.902,2.1286,8.8915,0.0474,934.385,51.2336,3
277.081,276.235,6.9238,6.6396,761.476,34.4259,0
254.922,2.149,8.8888,0.0455,935.316,51.9859,3
261.196,242.819,7.9518,7.5461,830.529,47.887,2
263.987,204.349,8.6069,8.2737,894.427,43.8436,1
259.717,203.703,9.4374,9.0809,992.196,43.4362,1
269.364,262.213,5.6957,5.4596,624.698,45.2833,0
265.952,245.697,9.0916,8.6506,968.982,43.6925,2
263.17,204.448,9.3109,9.0023,990.758,44.5311,1
286.323,262.579,4.5966,4.455,499.33,30.415,4
1.6171,263.213,0.1147,8.8707,958.734,52.1851,3
264.507,244.53,9.1418,8.7115,963.038,41.8697,2
277.156,285.867,2.4351,2.306,290.32,34.041,0
267.266,267.365,7.8218,7.7293,889.997,47.5542,0
263.63,204.224,8.6064,8.2904,900.673,45.6749,1
276.631,288.615,2.9987,0.9938,337.705,39.812,4
274.293,277.893,7.7968,7.5937,875.369,38.2566,0
271.135,267.63,7.5904,7.2843,822.356,35.9345,0
255.921,239.348,8.9347,8.3152,942.711,50.3117,2
261.29,204.596,8.9983,8.6161,953.173,46.8901,1
249.662,256.37,9.1123,8.7958,980.752,55.7592,0
280.77,288.395,0.682,0.1124,177.839,18.5922,4
258.969,242.109,9.1064,8.5372,956.372,47.0201,2
262.195,242.718,9.0352,8.5598,956.271,46.0615,2
266.377,262.632,6.8963,6.6011,722.35,43.4142,0
287.633,327.667,6.8622,2.9106,759.732,30.2301,4
267.615,2.1587,8.9969,0.0458,958.832,42.0569,3
249.05,2.1565,8.9864,0.0433,934.849,53.0148,3
268.756,315.955,6.5406,1.9609,724.344,46.7945,4
260.36,201.953,9.3489,9.0693,986.434,43.6402,1
262.138,204.769,9.007,8.6574,948.422,44.8742,1
251.616,195.954,8.7897,8.4153,915.071,52.8131,1
256.406,195.725,8.6653,8.4732,914.915,52.9821,1
265.38,270.372,8.3015,8.0385,898.364,43.464,0
264.544,2.1144,8.8919,0.0355,930.496,43.589,3
263.491,268.623,8.0938,7.9047,878.173,45.7518,0
262.83,2.1672,9.0255,0.0455,950.113,43.763,3
267.166,2.1157,8.8563,0.0345,936.563,42.9476,3
1.6569,273.677,0.1053,8.9354,990.989,43.4829,3
288.184,277.535,5.9869,5.8368,649.823,29.9553,0
1.6248,269.205,0.1105,8.577,935.831,47.1451,3
261.079,274.858,5.9809,4.7267,600.558,50.0747,4
250.447,236.656,8.851,8.1871,947.574,55.2852,2
278.292,286.608,7.721,7.5156,845.432,34.5802,0
256.078,197.965,8.7,8.3944,914.258,52.6021,1
249.965,232.89,8.8663,8.3366,948.465,55.2404,2
265.583,247.012,9.0708,8.5806,961.167,42.394,2
260.753,2.1557,8.8876,0.0394,926.915,43.2189,3
264.038,2.0975,8.1346,0.042,853.443,43.7219,3
265.315,303.445,5.8876,1.932,618.668,45.797,4
1.646,270.242,0.1029,8.9597,990.157,49.7292,3
261.635,237.709,8.4957,8.154,884.372,44.3821,2
273.862,233.421,5.9926,5.8876,649.968,40.1883,4
261.589,204.643,9.2236,8.8568,960.394,42.3191,1
265.879,2.1019,8.2869,0.0415,865.701,40.3061,3
268.768,273.197,7.3739,7.1162,862.974,44.5547,0
263.573,2.1128,8.7971,0.0429,925.461,43.6101,3
262.373,244.803,8.6747,8.1668,907.592,46.4193,2
259.656,262.148,7.8436,6.5066,814.076,47.743,2
267.009,205.006,8.9908,8.7598,958.821,43.6217,1
262.958,245.074,9.1939,8.6855,963.846,42.2035,2
307.525,242.507,2.2668,2.593,362.619,31.8631,4
318.331,327.571,0.2527,0.1482,289.983,13.4998,0
264.768,306.402,8.1965,5.6292,851.776,41.2448,4
1.6469,266.902,0.1035,9.0924,991.006,49.225,3
271.062,294.834,6.135,4.3219,650.43,42.4533,4
253.709,2.15,9.0488,0.046,959.483,52.0985,3
259.916,205.816,9.0755,8.6429,955.925,48.671,1
1.6185,272.865,0.1123,8.66,957.667,49.1975,3
308.251,240.21,2.3219,2.6646,368.956,31.0657,4
1.5912,271.884,0.1106,8.6475,958.016,52.8633,3
256.211,2.1297,9.0383,0.0471,963.152,50.991,3
272.886,280.735,4.9288,3.947,538.207,39.1296,4
283.275,244.18,2.9299,1.6021,337.991,32.8304,4
287.214,265.962,5.9124,6.0667,675.932,37.6526,0
250.65,278.524,8.1555,6.8735,806.874,52.6704,0
1.6404,268.596,0.1042,9.0968,996.839,45.3829,3
260.571,203.861,9.0428,8.6721,945.142,45.0282,1
247.379,231.733,8.9812,8.3824,957.258,56.7856,2
257.732,202.657,8.8052,8.3368,910.264,45.0808,1
261.009,204.509,7.9672,7.545,820.672,41.9237,1
268.778,258.668,7.2481,7.1548,798.241,40.6778,0
272.63,263.546,5.7889,5.5924,643.437,45.1914,0
263.89,267.628,7.6404,6.1036,804.276,46.3613,2
281.806,276.367,6.3536,6.1929,700.629,29.7482,0
245.156,230.407,9.2797,8.5446,980.557,55.714,2
270.88,246.707,8.7904,8.5594,950.745,41.9414,2
261.713,203.668,9.0514,8.7429,946.969,44.3682,1
265.356,280.728,8.8016,8.3549,927.997,40.1188,0
284.949,284.141,7.6233,7.5507,853.477,31.0218,0
